filename,image_url,mask_url
ISIC_0000388,data/raw/images/train/ISIC_0000388.jpg,
ISIC_0000149,data/raw/images/train/ISIC_0000149.jpg,
ISIC_0012413,data/raw/images/train/ISIC_0012413.jpg,
ISIC_0013795,data/raw/images/train/ISIC_0013795.jpg,
ISIC_0013898,data/raw/images/train/ISIC_0013898.jpg,
ISIC_0000026,data/raw/images/train/ISIC_0000026.jpg,
ISIC_0014327,data/raw/images/train/ISIC_0014327.jpg,
ISIC_0014933,data/raw/images/train/ISIC_0014933.jpg,
ISIC_0000024,data/raw/images/train/ISIC_0000024.jpg,
ISIC_0010032,data/raw/images/train/ISIC_0010032.jpg,
ISIC_0010853,data/raw/images/train/ISIC_0010853.jpg,
ISIC_0000359,data/raw/images/train/ISIC_0000359.jpg,
ISIC_0013525,data/raw/images/train/ISIC_0013525.jpg,
ISIC_0000372,data/raw/images/train/ISIC_0000372.jpg,
ISIC_0014753,data/raw/images/train/ISIC_0014753.jpg,
ISIC_0014843,data/raw/images/train/ISIC_0014843.jpg,
ISIC_0002836,data/raw/images/train/ISIC_0002836.jpg,
ISIC_0014080,data/raw/images/train/ISIC_0014080.jpg,
ISIC_0012108,data/raw/images/train/ISIC_0012108.jpg,
ISIC_0013212,data/raw/images/train/ISIC_0013212.jpg,
ISIC_0015617,data/raw/images/train/ISIC_0015617.jpg,
ISIC_0012496,data/raw/images/train/ISIC_0012496.jpg,
ISIC_0016054,data/raw/images/train/ISIC_0016054.jpg,
ISIC_0013129,data/raw/images/train/ISIC_0013129.jpg,
ISIC_0000365,data/raw/images/train/ISIC_0000365.jpg,
ISIC_0014286,data/raw/images/train/ISIC_0014286.jpg,
ISIC_0013516,data/raw/images/train/ISIC_0013516.jpg,
ISIC_0001188,data/raw/images/train/ISIC_0001188.jpg,
ISIC_0014958,data/raw/images/train/ISIC_0014958.jpg,
ISIC_0015582,data/raw/images/train/ISIC_0015582.jpg,
ISIC_0000380,data/raw/images/train/ISIC_0000380.jpg,
ISIC_0014490,data/raw/images/train/ISIC_0014490.jpg,
ISIC_0015949,data/raw/images/train/ISIC_0015949.jpg,
ISIC_0016057,data/raw/images/train/ISIC_0016057.jpg,
ISIC_0009944,data/raw/images/train/ISIC_0009944.jpg,
ISIC_0013487,data/raw/images/train/ISIC_0013487.jpg,
ISIC_0013291,data/raw/images/train/ISIC_0013291.jpg,
ISIC_0010590,data/raw/images/train/ISIC_0010590.jpg,
ISIC_0000127,data/raw/images/train/ISIC_0000127.jpg,
ISIC_0000442,data/raw/images/train/ISIC_0000442.jpg,
ISIC_0014983,data/raw/images/train/ISIC_0014983.jpg,
ISIC_0013330,data/raw/images/train/ISIC_0013330.jpg,
ISIC_0013918,data/raw/images/train/ISIC_0013918.jpg,
ISIC_0015218,data/raw/images/train/ISIC_0015218.jpg,
ISIC_0013334,data/raw/images/train/ISIC_0013334.jpg,
ISIC_0000306,data/raw/images/train/ISIC_0000306.jpg,
ISIC_0013579,data/raw/images/train/ISIC_0013579.jpg,
ISIC_0013987,data/raw/images/train/ISIC_0013987.jpg,
ISIC_0009973,data/raw/images/train/ISIC_0009973.jpg,
ISIC_0012313,data/raw/images/train/ISIC_0012313.jpg,
ISIC_0012259,data/raw/images/train/ISIC_0012259.jpg,
ISIC_0011324,data/raw/images/train/ISIC_0011324.jpg,
ISIC_0013114,data/raw/images/train/ISIC_0013114.jpg,
ISIC_0010365,data/raw/images/train/ISIC_0010365.jpg,
ISIC_0013796,data/raw/images/train/ISIC_0013796.jpg,
ISIC_0013244,data/raw/images/train/ISIC_0013244.jpg,
ISIC_0013879,data/raw/images/train/ISIC_0013879.jpg,
ISIC_0013863,data/raw/images/train/ISIC_0013863.jpg,
ISIC_0014572,data/raw/images/train/ISIC_0014572.jpg,
ISIC_0014181,data/raw/images/train/ISIC_0014181.jpg,
ISIC_0010862,data/raw/images/train/ISIC_0010862.jpg,
ISIC_0000069,data/raw/images/train/ISIC_0000069.jpg,
ISIC_0013314,data/raw/images/train/ISIC_0013314.jpg,
ISIC_0011128,data/raw/images/train/ISIC_0011128.jpg,
ISIC_0016026,data/raw/images/train/ISIC_0016026.jpg,
ISIC_0012889,data/raw/images/train/ISIC_0012889.jpg,
ISIC_0000255,data/raw/images/train/ISIC_0000255.jpg,
ISIC_0009962,data/raw/images/train/ISIC_0009962.jpg,
ISIC_0014740,data/raw/images/train/ISIC_0014740.jpg,
ISIC_0014720,data/raw/images/train/ISIC_0014720.jpg,
ISIC_0011158,data/raw/images/train/ISIC_0011158.jpg,
ISIC_0010589,data/raw/images/train/ISIC_0010589.jpg,
ISIC_0000342,data/raw/images/train/ISIC_0000342.jpg,
ISIC_0014898,data/raw/images/train/ISIC_0014898.jpg,
ISIC_0000230,data/raw/images/train/ISIC_0000230.jpg,
ISIC_0012670,data/raw/images/train/ISIC_0012670.jpg,
ISIC_0013678,data/raw/images/train/ISIC_0013678.jpg,
ISIC_0012213,data/raw/images/train/ISIC_0012213.jpg,
ISIC_0016025,data/raw/images/train/ISIC_0016025.jpg,
ISIC_0012777,data/raw/images/train/ISIC_0012777.jpg,
ISIC_0013721,data/raw/images/train/ISIC_0013721.jpg,
ISIC_0013568,data/raw/images/train/ISIC_0013568.jpg,
ISIC_0015976,data/raw/images/train/ISIC_0015976.jpg,
ISIC_0011372,data/raw/images/train/ISIC_0011372.jpg,
ISIC_0015455,data/raw/images/train/ISIC_0015455.jpg,
ISIC_0014835,data/raw/images/train/ISIC_0014835.jpg,
ISIC_0014454,data/raw/images/train/ISIC_0014454.jpg,
ISIC_0011107,data/raw/images/train/ISIC_0011107.jpg,
ISIC_0000327,data/raw/images/train/ISIC_0000327.jpg,
ISIC_0015974,data/raw/images/train/ISIC_0015974.jpg,
ISIC_0013969,data/raw/images/train/ISIC_0013969.jpg,
ISIC_0000209,data/raw/images/train/ISIC_0000209.jpg,
ISIC_0013599,data/raw/images/train/ISIC_0013599.jpg,
ISIC_0015368,data/raw/images/train/ISIC_0015368.jpg,
ISIC_0011104,data/raw/images/train/ISIC_0011104.jpg,
ISIC_0015496,data/raw/images/train/ISIC_0015496.jpg,
ISIC_0000287,data/raw/images/train/ISIC_0000287.jpg,
ISIC_0000496,data/raw/images/train/ISIC_0000496.jpg,
ISIC_0000134,data/raw/images/train/ISIC_0000134.jpg,
ISIC_0009961,data/raw/images/train/ISIC_0009961.jpg,
ISIC_0013031,data/raw/images/train/ISIC_0013031.jpg,
ISIC_0010038,data/raw/images/train/ISIC_0010038.jpg,
ISIC_0015993,data/raw/images/train/ISIC_0015993.jpg,
ISIC_0011210,data/raw/images/train/ISIC_0011210.jpg,
ISIC_0000199,data/raw/images/train/ISIC_0000199.jpg,
ISIC_0012768,data/raw/images/train/ISIC_0012768.jpg,
ISIC_0000357,data/raw/images/train/ISIC_0000357.jpg,
ISIC_0015007,data/raw/images/train/ISIC_0015007.jpg,
ISIC_0013494,data/raw/images/train/ISIC_0013494.jpg,
ISIC_0013523,data/raw/images/train/ISIC_0013523.jpg,
ISIC_0000382,data/raw/images/train/ISIC_0000382.jpg,
ISIC_0015945,data/raw/images/train/ISIC_0015945.jpg,
ISIC_0000554,data/raw/images/train/ISIC_0000554.jpg,
ISIC_0014964,data/raw/images/train/ISIC_0014964.jpg,
ISIC_0012148,data/raw/images/train/ISIC_0012148.jpg,
ISIC_0011114,data/raw/images/train/ISIC_0011114.jpg,
ISIC_0010089,data/raw/images/train/ISIC_0010089.jpg,
ISIC_0000138,data/raw/images/train/ISIC_0000138.jpg,
ISIC_0014541,data/raw/images/train/ISIC_0014541.jpg,
ISIC_0013988,data/raw/images/train/ISIC_0013988.jpg,
ISIC_0008528,data/raw/images/train/ISIC_0008528.jpg,
ISIC_0012136,data/raw/images/train/ISIC_0012136.jpg,
ISIC_0006940,data/raw/images/train/ISIC_0006940.jpg,
ISIC_0013874,data/raw/images/train/ISIC_0013874.jpg,
ISIC_0013196,data/raw/images/train/ISIC_0013196.jpg,
ISIC_0000133,data/raw/images/train/ISIC_0000133.jpg,
ISIC_0016041,data/raw/images/train/ISIC_0016041.jpg,
ISIC_0002673,data/raw/images/train/ISIC_0002673.jpg,
ISIC_0009930,data/raw/images/train/ISIC_0009930.jpg,
ISIC_0012473,data/raw/images/train/ISIC_0012473.jpg,
ISIC_0016042,data/raw/images/train/ISIC_0016042.jpg,
ISIC_0012324,data/raw/images/train/ISIC_0012324.jpg,
ISIC_0014587,data/raw/images/train/ISIC_0014587.jpg,
ISIC_0000330,data/raw/images/train/ISIC_0000330.jpg,
ISIC_0013526,data/raw/images/train/ISIC_0013526.jpg,
ISIC_0008785,data/raw/images/train/ISIC_0008785.jpg,
ISIC_0004985,data/raw/images/train/ISIC_0004985.jpg,
ISIC_0015991,data/raw/images/train/ISIC_0015991.jpg,
ISIC_0012711,data/raw/images/train/ISIC_0012711.jpg,
ISIC_0014794,data/raw/images/train/ISIC_0014794.jpg,
ISIC_0014062,data/raw/images/train/ISIC_0014062.jpg,
ISIC_0011322,data/raw/images/train/ISIC_0011322.jpg,
ISIC_0013778,data/raw/images/train/ISIC_0013778.jpg,
ISIC_0012303,data/raw/images/train/ISIC_0012303.jpg,
ISIC_0013302,data/raw/images/train/ISIC_0013302.jpg,
ISIC_0000037,data/raw/images/train/ISIC_0000037.jpg,
ISIC_0013777,data/raw/images/train/ISIC_0013777.jpg,
ISIC_0015638,data/raw/images/train/ISIC_0015638.jpg,
ISIC_0000460,data/raw/images/train/ISIC_0000460.jpg,
ISIC_0014628,data/raw/images/train/ISIC_0014628.jpg,
ISIC_0012544,data/raw/images/train/ISIC_0012544.jpg,
ISIC_0012382,data/raw/images/train/ISIC_0012382.jpg,
ISIC_0013839,data/raw/images/train/ISIC_0013839.jpg,
ISIC_0011130,data/raw/images/train/ISIC_0011130.jpg,
ISIC_0013429,data/raw/images/train/ISIC_0013429.jpg,
ISIC_0012950,data/raw/images/train/ISIC_0012950.jpg,
ISIC_0014907,data/raw/images/train/ISIC_0014907.jpg,
ISIC_0014901,data/raw/images/train/ISIC_0014901.jpg,
ISIC_0010333,data/raw/images/train/ISIC_0010333.jpg,
ISIC_0000509,data/raw/images/train/ISIC_0000509.jpg,
ISIC_0015627,data/raw/images/train/ISIC_0015627.jpg,
ISIC_0010463,data/raw/images/train/ISIC_0010463.jpg,
ISIC_0010558,data/raw/images/train/ISIC_0010558.jpg,
ISIC_0000542,data/raw/images/train/ISIC_0000542.jpg,
ISIC_0014558,data/raw/images/train/ISIC_0014558.jpg,
ISIC_0014966,data/raw/images/train/ISIC_0014966.jpg,
ISIC_0000556,data/raw/images/train/ISIC_0000556.jpg,
ISIC_0015216,data/raw/images/train/ISIC_0015216.jpg,
ISIC_0010059,data/raw/images/train/ISIC_0010059.jpg,
ISIC_0000189,data/raw/images/train/ISIC_0000189.jpg,
ISIC_0014696,data/raw/images/train/ISIC_0014696.jpg,
ISIC_0015559,data/raw/images/train/ISIC_0015559.jpg,
ISIC_0014073,data/raw/images/train/ISIC_0014073.jpg,
ISIC_0015293,data/raw/images/train/ISIC_0015293.jpg,
ISIC_0014233,data/raw/images/train/ISIC_0014233.jpg,
ISIC_0012705,data/raw/images/train/ISIC_0012705.jpg,
ISIC_0010013,data/raw/images/train/ISIC_0010013.jpg,
ISIC_0015046,data/raw/images/train/ISIC_0015046.jpg,
ISIC_0009078,data/raw/images/train/ISIC_0009078.jpg,
ISIC_0013861,data/raw/images/train/ISIC_0013861.jpg,
ISIC_0015309,data/raw/images/train/ISIC_0015309.jpg,
ISIC_0015967,data/raw/images/train/ISIC_0015967.jpg,
ISIC_0015276,data/raw/images/train/ISIC_0015276.jpg,
ISIC_0015030,data/raw/images/train/ISIC_0015030.jpg,
ISIC_0014144,data/raw/images/train/ISIC_0014144.jpg,
ISIC_0000317,data/raw/images/train/ISIC_0000317.jpg,
ISIC_0002780,data/raw/images/train/ISIC_0002780.jpg,
ISIC_0010448,data/raw/images/train/ISIC_0010448.jpg,
ISIC_0001852,data/raw/images/train/ISIC_0001852.jpg,
ISIC_0013603,data/raw/images/train/ISIC_0013603.jpg,
ISIC_0009902,data/raw/images/train/ISIC_0009902.jpg,
ISIC_0015953,data/raw/images/train/ISIC_0015953.jpg,
ISIC_0009977,data/raw/images/train/ISIC_0009977.jpg,
ISIC_0016012,data/raw/images/train/ISIC_0016012.jpg,
ISIC_0015002,data/raw/images/train/ISIC_0015002.jpg,
ISIC_0013733,data/raw/images/train/ISIC_0013733.jpg,
ISIC_0013581,data/raw/images/train/ISIC_0013581.jpg,
ISIC_0012990,data/raw/images/train/ISIC_0012990.jpg,
ISIC_0010002,data/raw/images/train/ISIC_0010002.jpg,
ISIC_0013427,data/raw/images/train/ISIC_0013427.jpg,
ISIC_0012493,data/raw/images/train/ISIC_0012493.jpg,
ISIC_0009873,data/raw/images/train/ISIC_0009873.jpg,
ISIC_0015987,data/raw/images/train/ISIC_0015987.jpg,
ISIC_0000216,data/raw/images/train/ISIC_0000216.jpg,
ISIC_0009914,data/raw/images/train/ISIC_0009914.jpg,
ISIC_0016011,data/raw/images/train/ISIC_0016011.jpg,
ISIC_0001191,data/raw/images/train/ISIC_0001191.jpg,
ISIC_0004309,data/raw/images/train/ISIC_0004309.jpg,
ISIC_0012690,data/raw/images/train/ISIC_0012690.jpg,
ISIC_0013045,data/raw/images/train/ISIC_0013045.jpg,
ISIC_0010226,data/raw/images/train/ISIC_0010226.jpg,
ISIC_0010493,data/raw/images/train/ISIC_0010493.jpg,
ISIC_0013310,data/raw/images/train/ISIC_0013310.jpg,
ISIC_0012335,data/raw/images/train/ISIC_0012335.jpg,
ISIC_0015645,data/raw/images/train/ISIC_0015645.jpg,
ISIC_0000227,data/raw/images/train/ISIC_0000227.jpg,
ISIC_0014998,data/raw/images/train/ISIC_0014998.jpg,
ISIC_0000041,data/raw/images/train/ISIC_0000041.jpg,
ISIC_0013967,data/raw/images/train/ISIC_0013967.jpg,
ISIC_0009932,data/raw/images/train/ISIC_0009932.jpg,
ISIC_0000152,data/raw/images/train/ISIC_0000152.jpg,
ISIC_0014832,data/raw/images/train/ISIC_0014832.jpg,
ISIC_0013170,data/raw/images/train/ISIC_0013170.jpg,
ISIC_0011361,data/raw/images/train/ISIC_0011361.jpg,
ISIC_0000200,data/raw/images/train/ISIC_0000200.jpg,
ISIC_0014567,data/raw/images/train/ISIC_0014567.jpg,
ISIC_0011168,data/raw/images/train/ISIC_0011168.jpg,
ISIC_0010474,data/raw/images/train/ISIC_0010474.jpg,
ISIC_0000049,data/raw/images/train/ISIC_0000049.jpg,
ISIC_0000150,data/raw/images/train/ISIC_0000150.jpg,
ISIC_0012840,data/raw/images/train/ISIC_0012840.jpg,
ISIC_0007557,data/raw/images/train/ISIC_0007557.jpg,
ISIC_0014385,data/raw/images/train/ISIC_0014385.jpg,
ISIC_0010572,data/raw/images/train/ISIC_0010572.jpg,
ISIC_0010235,data/raw/images/train/ISIC_0010235.jpg,
ISIC_0000421,data/raw/images/train/ISIC_0000421.jpg,
ISIC_0011208,data/raw/images/train/ISIC_0011208.jpg,
ISIC_0000444,data/raw/images/train/ISIC_0000444.jpg,
ISIC_0013277,data/raw/images/train/ISIC_0013277.jpg,
ISIC_0012201,data/raw/images/train/ISIC_0012201.jpg,
ISIC_0009979,data/raw/images/train/ISIC_0009979.jpg,
ISIC_0010329,data/raw/images/train/ISIC_0010329.jpg,
ISIC_0015466,data/raw/images/train/ISIC_0015466.jpg,
ISIC_0010066,data/raw/images/train/ISIC_0010066.jpg,
ISIC_0001186,data/raw/images/train/ISIC_0001186.jpg,
ISIC_0000491,data/raw/images/train/ISIC_0000491.jpg,
ISIC_0013908,data/raw/images/train/ISIC_0013908.jpg,
ISIC_0015170,data/raw/images/train/ISIC_0015170.jpg,
ISIC_0010201,data/raw/images/train/ISIC_0010201.jpg,
ISIC_0013691,data/raw/images/train/ISIC_0013691.jpg,
ISIC_0014945,data/raw/images/train/ISIC_0014945.jpg,
ISIC_0002948,data/raw/images/train/ISIC_0002948.jpg,
ISIC_0015185,data/raw/images/train/ISIC_0015185.jpg,
ISIC_0011300,data/raw/images/train/ISIC_0011300.jpg,
ISIC_0010337,data/raw/images/train/ISIC_0010337.jpg,
ISIC_0000096,data/raw/images/train/ISIC_0000096.jpg,
ISIC_0000212,data/raw/images/train/ISIC_0000212.jpg,
ISIC_0000522,data/raw/images/train/ISIC_0000522.jpg,
ISIC_0014291,data/raw/images/train/ISIC_0014291.jpg,
ISIC_0000277,data/raw/images/train/ISIC_0000277.jpg,
ISIC_0000436,data/raw/images/train/ISIC_0000436.jpg,
ISIC_0013948,data/raw/images/train/ISIC_0013948.jpg,
ISIC_0014768,data/raw/images/train/ISIC_0014768.jpg,
ISIC_0000536,data/raw/images/train/ISIC_0000536.jpg,
ISIC_0014809,data/raw/images/train/ISIC_0014809.jpg,
ISIC_0014802,data/raw/images/train/ISIC_0014802.jpg,
ISIC_0013797,data/raw/images/train/ISIC_0013797.jpg,
ISIC_0012876,data/raw/images/train/ISIC_0012876.jpg,
ISIC_0002489,data/raw/images/train/ISIC_0002489.jpg,
ISIC_0015526,data/raw/images/train/ISIC_0015526.jpg,
ISIC_0012999,data/raw/images/train/ISIC_0012999.jpg,
ISIC_0003559,data/raw/images/train/ISIC_0003559.jpg,
ISIC_0010086,data/raw/images/train/ISIC_0010086.jpg,
ISIC_0016017,data/raw/images/train/ISIC_0016017.jpg,
ISIC_0012898,data/raw/images/train/ISIC_0012898.jpg,
ISIC_0000068,data/raw/images/train/ISIC_0000068.jpg,
ISIC_0013356,data/raw/images/train/ISIC_0013356.jpg,
ISIC_0014229,data/raw/images/train/ISIC_0014229.jpg,
ISIC_0009880,data/raw/images/train/ISIC_0009880.jpg,
ISIC_0000525,data/raw/images/train/ISIC_0000525.jpg,
ISIC_0010046,data/raw/images/train/ISIC_0010046.jpg,
ISIC_0000052,data/raw/images/train/ISIC_0000052.jpg,
ISIC_0014782,data/raw/images/train/ISIC_0014782.jpg,
