filename,image_path,mask_path
ISIC_0010593,data/processed/train_unlabeled/images/ISIC_0010593.png,
ISIC_0015603,data/processed/train_unlabeled/images/ISIC_0015603.png,
ISIC_0010444,data/processed/train_unlabeled/images/ISIC_0010444.png,
ISIC_0010219,data/processed/train_unlabeled/images/ISIC_0010219.png,
ISIC_0013203,data/processed/train_unlabeled/images/ISIC_0013203.png,
ISIC_0015153,data/processed/train_unlabeled/images/ISIC_0015153.png,
ISIC_0012901,data/processed/train_unlabeled/images/ISIC_0012901.png,
ISIC_0014908,data/processed/train_unlabeled/images/ISIC_0014908.png,
ISIC_0000047,data/processed/train_unlabeled/images/ISIC_0000047.png,
ISIC_0013917,data/processed/train_unlabeled/images/ISIC_0013917.png,
ISIC_0012871,data/processed/train_unlabeled/images/ISIC_0012871.png,
ISIC_0012758,data/processed/train_unlabeled/images/ISIC_0012758.png,
ISIC_0014453,data/processed/train_unlabeled/images/ISIC_0014453.png,
ISIC_0014730,data/processed/train_unlabeled/images/ISIC_0014730.png,
ISIC_0012333,data/processed/train_unlabeled/images/ISIC_0012333.png,
ISIC_0014929,data/processed/train_unlabeled/images/ISIC_0014929.png,
ISIC_0013577,data/processed/train_unlabeled/images/ISIC_0013577.png,
ISIC_0014792,data/processed/train_unlabeled/images/ISIC_0014792.png,
ISIC_0010215,data/processed/train_unlabeled/images/ISIC_0010215.png,
ISIC_0015142,data/processed/train_unlabeled/images/ISIC_0015142.png,
ISIC_0013073,data/processed/train_unlabeled/images/ISIC_0013073.png,
ISIC_0011161,data/processed/train_unlabeled/images/ISIC_0011161.png,
ISIC_0000265,data/processed/train_unlabeled/images/ISIC_0000265.png,
ISIC_0013198,data/processed/train_unlabeled/images/ISIC_0013198.png,
ISIC_0013341,data/processed/train_unlabeled/images/ISIC_0013341.png,
ISIC_0001204,data/processed/train_unlabeled/images/ISIC_0001204.png,
ISIC_0012372,data/processed/train_unlabeled/images/ISIC_0012372.png,
ISIC_0015279,data/processed/train_unlabeled/images/ISIC_0015279.png,
ISIC_0000199,data/processed/train_unlabeled/images/ISIC_0000199.png,
ISIC_0013364,data/processed/train_unlabeled/images/ISIC_0013364.png,
ISIC_0000370,data/processed/train_unlabeled/images/ISIC_0000370.png,
ISIC_0015215,data/processed/train_unlabeled/images/ISIC_0015215.png,
ISIC_0013610,data/processed/train_unlabeled/images/ISIC_0013610.png,
ISIC_0014890,data/processed/train_unlabeled/images/ISIC_0014890.png,
ISIC_0014490,data/processed/train_unlabeled/images/ISIC_0014490.png,
ISIC_0011218,data/processed/train_unlabeled/images/ISIC_0011218.png,
ISIC_0014677,data/processed/train_unlabeled/images/ISIC_0014677.png,
ISIC_0016038,data/processed/train_unlabeled/images/ISIC_0016038.png,
ISIC_0016046,data/processed/train_unlabeled/images/ISIC_0016046.png,
ISIC_0013071,data/processed/train_unlabeled/images/ISIC_0013071.png,
ISIC_0010168,data/processed/train_unlabeled/images/ISIC_0010168.png,
ISIC_0014108,data/processed/train_unlabeled/images/ISIC_0014108.png,
ISIC_0013740,data/processed/train_unlabeled/images/ISIC_0013740.png,
ISIC_0010090,data/processed/train_unlabeled/images/ISIC_0010090.png,
ISIC_0010241,data/processed/train_unlabeled/images/ISIC_0010241.png,
ISIC_0010180,data/processed/train_unlabeled/images/ISIC_0010180.png,
ISIC_0010032,data/processed/train_unlabeled/images/ISIC_0010032.png,
ISIC_0014682,data/processed/train_unlabeled/images/ISIC_0014682.png,
ISIC_0013086,data/processed/train_unlabeled/images/ISIC_0013086.png,
ISIC_0015298,data/processed/train_unlabeled/images/ISIC_0015298.png,
ISIC_0014985,data/processed/train_unlabeled/images/ISIC_0014985.png,
ISIC_0013709,data/processed/train_unlabeled/images/ISIC_0013709.png,
ISIC_0012756,data/processed/train_unlabeled/images/ISIC_0012756.png,
ISIC_0012212,data/processed/train_unlabeled/images/ISIC_0012212.png,
ISIC_0015968,data/processed/train_unlabeled/images/ISIC_0015968.png,
ISIC_0014028,data/processed/train_unlabeled/images/ISIC_0014028.png,
ISIC_0013294,data/processed/train_unlabeled/images/ISIC_0013294.png,
ISIC_0011393,data/processed/train_unlabeled/images/ISIC_0011393.png,
ISIC_0000102,data/processed/train_unlabeled/images/ISIC_0000102.png,
ISIC_0013961,data/processed/train_unlabeled/images/ISIC_0013961.png,
ISIC_0011150,data/processed/train_unlabeled/images/ISIC_0011150.png,
ISIC_0010043,data/processed/train_unlabeled/images/ISIC_0010043.png,
ISIC_0000209,data/processed/train_unlabeled/images/ISIC_0000209.png,
ISIC_0000148,data/processed/train_unlabeled/images/ISIC_0000148.png,
ISIC_0013888,data/processed/train_unlabeled/images/ISIC_0013888.png,
ISIC_0010255,data/processed/train_unlabeled/images/ISIC_0010255.png,
ISIC_0014785,data/processed/train_unlabeled/images/ISIC_0014785.png,
ISIC_0014537,data/processed/train_unlabeled/images/ISIC_0014537.png,
ISIC_0009940,data/processed/train_unlabeled/images/ISIC_0009940.png,
ISIC_0001103,data/processed/train_unlabeled/images/ISIC_0001103.png,
ISIC_0012907,data/processed/train_unlabeled/images/ISIC_0012907.png,
ISIC_0013159,data/processed/train_unlabeled/images/ISIC_0013159.png,
ISIC_0014601,data/processed/train_unlabeled/images/ISIC_0014601.png,
ISIC_0016023,data/processed/train_unlabeled/images/ISIC_0016023.png,
ISIC_0012261,data/processed/train_unlabeled/images/ISIC_0012261.png,
ISIC_0006815,data/processed/train_unlabeled/images/ISIC_0006815.png,
ISIC_0014883,data/processed/train_unlabeled/images/ISIC_0014883.png,
ISIC_0000344,data/processed/train_unlabeled/images/ISIC_0000344.png,
ISIC_0013169,data/processed/train_unlabeled/images/ISIC_0013169.png,
ISIC_0011229,data/processed/train_unlabeled/images/ISIC_0011229.png,
ISIC_0014951,data/processed/train_unlabeled/images/ISIC_0014951.png,
ISIC_0010481,data/processed/train_unlabeled/images/ISIC_0010481.png,
ISIC_0010010,data/processed/train_unlabeled/images/ISIC_0010010.png,
ISIC_0010024,data/processed/train_unlabeled/images/ISIC_0010024.png,
ISIC_0010022,data/processed/train_unlabeled/images/ISIC_0010022.png,
ISIC_0014151,data/processed/train_unlabeled/images/ISIC_0014151.png,
ISIC_0000277,data/processed/train_unlabeled/images/ISIC_0000277.png,
ISIC_0010326,data/processed/train_unlabeled/images/ISIC_0010326.png,
ISIC_0011171,data/processed/train_unlabeled/images/ISIC_0011171.png,
ISIC_0014076,data/processed/train_unlabeled/images/ISIC_0014076.png,
ISIC_0010370,data/processed/train_unlabeled/images/ISIC_0010370.png,
ISIC_0012961,data/processed/train_unlabeled/images/ISIC_0012961.png,
ISIC_0009868,data/processed/train_unlabeled/images/ISIC_0009868.png,
ISIC_0013310,data/processed/train_unlabeled/images/ISIC_0013310.png,
ISIC_0011334,data/processed/train_unlabeled/images/ISIC_0011334.png,
ISIC_0016071,data/processed/train_unlabeled/images/ISIC_0016071.png,
ISIC_0012118,data/processed/train_unlabeled/images/ISIC_0012118.png,
ISIC_0014635,data/processed/train_unlabeled/images/ISIC_0014635.png,
ISIC_0002439,data/processed/train_unlabeled/images/ISIC_0002439.png,
ISIC_0016056,data/processed/train_unlabeled/images/ISIC_0016056.png,
ISIC_0010863,data/processed/train_unlabeled/images/ISIC_0010863.png,
ISIC_0013831,data/processed/train_unlabeled/images/ISIC_0013831.png,
ISIC_0009880,data/processed/train_unlabeled/images/ISIC_0009880.png,
ISIC_0010000,data/processed/train_unlabeled/images/ISIC_0010000.png,
ISIC_0010860,data/processed/train_unlabeled/images/ISIC_0010860.png,
ISIC_0000187,data/processed/train_unlabeled/images/ISIC_0000187.png,
ISIC_0012227,data/processed/train_unlabeled/images/ISIC_0012227.png,
ISIC_0012258,data/processed/train_unlabeled/images/ISIC_0012258.png,
ISIC_0011140,data/processed/train_unlabeled/images/ISIC_0011140.png,
ISIC_0014576,data/processed/train_unlabeled/images/ISIC_0014576.png,
ISIC_0014353,data/processed/train_unlabeled/images/ISIC_0014353.png,
ISIC_0013493,data/processed/train_unlabeled/images/ISIC_0013493.png,
ISIC_0001100,data/processed/train_unlabeled/images/ISIC_0001100.png,
ISIC_0011097,data/processed/train_unlabeled/images/ISIC_0011097.png,
ISIC_0005639,data/processed/train_unlabeled/images/ISIC_0005639.png,
ISIC_0014197,data/processed/train_unlabeled/images/ISIC_0014197.png,
ISIC_0006193,data/processed/train_unlabeled/images/ISIC_0006193.png,
ISIC_0014633,data/processed/train_unlabeled/images/ISIC_0014633.png,
ISIC_0009599,data/processed/train_unlabeled/images/ISIC_0009599.png,
ISIC_0002806,data/processed/train_unlabeled/images/ISIC_0002806.png,
ISIC_0000123,data/processed/train_unlabeled/images/ISIC_0000123.png,
ISIC_0000245,data/processed/train_unlabeled/images/ISIC_0000245.png,
ISIC_0013599,data/processed/train_unlabeled/images/ISIC_0013599.png,
ISIC_0000423,data/processed/train_unlabeled/images/ISIC_0000423.png,
ISIC_0014694,data/processed/train_unlabeled/images/ISIC_0014694.png,
ISIC_0004115,data/processed/train_unlabeled/images/ISIC_0004115.png,
ISIC_0013248,data/processed/train_unlabeled/images/ISIC_0013248.png,
ISIC_0000055,data/processed/train_unlabeled/images/ISIC_0000055.png,
ISIC_0012348,data/processed/train_unlabeled/images/ISIC_0012348.png,
ISIC_0012700,data/processed/train_unlabeled/images/ISIC_0012700.png,
ISIC_0013474,data/processed/train_unlabeled/images/ISIC_0013474.png,
ISIC_0012989,data/processed/train_unlabeled/images/ISIC_0012989.png,
ISIC_0000508,data/processed/train_unlabeled/images/ISIC_0000508.png,
ISIC_0012102,data/processed/train_unlabeled/images/ISIC_0012102.png,
ISIC_0010456,data/processed/train_unlabeled/images/ISIC_0010456.png,
ISIC_0009874,data/processed/train_unlabeled/images/ISIC_0009874.png,
ISIC_0014440,data/processed/train_unlabeled/images/ISIC_0014440.png,
ISIC_0013585,data/processed/train_unlabeled/images/ISIC_0013585.png,
ISIC_0015034,data/processed/train_unlabeled/images/ISIC_0015034.png,
ISIC_0011105,data/processed/train_unlabeled/images/ISIC_0011105.png,
ISIC_0013207,data/processed/train_unlabeled/images/ISIC_0013207.png,
ISIC_0000233,data/processed/train_unlabeled/images/ISIC_0000233.png,
ISIC_0015224,data/processed/train_unlabeled/images/ISIC_0015224.png,
ISIC_0014771,data/processed/train_unlabeled/images/ISIC_0014771.png,
ISIC_0012325,data/processed/train_unlabeled/images/ISIC_0012325.png,
ISIC_0014225,data/processed/train_unlabeled/images/ISIC_0014225.png,
ISIC_0014926,data/processed/train_unlabeled/images/ISIC_0014926.png,
ISIC_0010356,data/processed/train_unlabeled/images/ISIC_0010356.png,
ISIC_0009906,data/processed/train_unlabeled/images/ISIC_0009906.png,
ISIC_0013807,data/processed/train_unlabeled/images/ISIC_0013807.png,
ISIC_0014803,data/processed/train_unlabeled/images/ISIC_0014803.png,
ISIC_0012206,data/processed/train_unlabeled/images/ISIC_0012206.png,
ISIC_0012699,data/processed/train_unlabeled/images/ISIC_0012699.png,
ISIC_0010019,data/processed/train_unlabeled/images/ISIC_0010019.png,
ISIC_0009923,data/processed/train_unlabeled/images/ISIC_0009923.png,
ISIC_0000242,data/processed/train_unlabeled/images/ISIC_0000242.png,
ISIC_0014795,data/processed/train_unlabeled/images/ISIC_0014795.png,
ISIC_0015625,data/processed/train_unlabeled/images/ISIC_0015625.png,
ISIC_0014716,data/processed/train_unlabeled/images/ISIC_0014716.png,
ISIC_0014129,data/processed/train_unlabeled/images/ISIC_0014129.png,
ISIC_0015220,data/processed/train_unlabeled/images/ISIC_0015220.png,
ISIC_0000540,data/processed/train_unlabeled/images/ISIC_0000540.png,
ISIC_0000547,data/processed/train_unlabeled/images/ISIC_0000547.png,
ISIC_0012086,data/processed/train_unlabeled/images/ISIC_0012086.png,
ISIC_0015953,data/processed/train_unlabeled/images/ISIC_0015953.png,
ISIC_0015003,data/processed/train_unlabeled/images/ISIC_0015003.png,
ISIC_0014489,data/processed/train_unlabeled/images/ISIC_0014489.png,
ISIC_0012898,data/processed/train_unlabeled/images/ISIC_0012898.png,
ISIC_0013229,data/processed/train_unlabeled/images/ISIC_0013229.png,
ISIC_0011166,data/processed/train_unlabeled/images/ISIC_0011166.png,
ISIC_0000504,data/processed/train_unlabeled/images/ISIC_0000504.png,
ISIC_0012956,data/processed/train_unlabeled/images/ISIC_0012956.png,
ISIC_0000449,data/processed/train_unlabeled/images/ISIC_0000449.png,
ISIC_0014500,data/processed/train_unlabeled/images/ISIC_0014500.png,
ISIC_0014623,data/processed/train_unlabeled/images/ISIC_0014623.png,
ISIC_0014872,data/processed/train_unlabeled/images/ISIC_0014872.png,
ISIC_0010458,data/processed/train_unlabeled/images/ISIC_0010458.png,
ISIC_0011203,data/processed/train_unlabeled/images/ISIC_0011203.png,
ISIC_0014094,data/processed/train_unlabeled/images/ISIC_0014094.png,
ISIC_0012662,data/processed/train_unlabeled/images/ISIC_0012662.png,
ISIC_0000297,data/processed/train_unlabeled/images/ISIC_0000297.png,
ISIC_0000105,data/processed/train_unlabeled/images/ISIC_0000105.png,
ISIC_0000283,data/processed/train_unlabeled/images/ISIC_0000283.png,
ISIC_0014603,data/processed/train_unlabeled/images/ISIC_0014603.png,
ISIC_0013010,data/processed/train_unlabeled/images/ISIC_0013010.png,
ISIC_0015176,data/processed/train_unlabeled/images/ISIC_0015176.png,
ISIC_0013269,data/processed/train_unlabeled/images/ISIC_0013269.png,
ISIC_0002453,data/processed/train_unlabeled/images/ISIC_0002453.png,
ISIC_0013226,data/processed/train_unlabeled/images/ISIC_0013226.png,
ISIC_0014288,data/processed/train_unlabeled/images/ISIC_0014288.png,
ISIC_0013804,data/processed/train_unlabeled/images/ISIC_0013804.png,
ISIC_0013190,data/processed/train_unlabeled/images/ISIC_0013190.png,
ISIC_0010473,data/processed/train_unlabeled/images/ISIC_0010473.png,
ISIC_0015171,data/processed/train_unlabeled/images/ISIC_0015171.png,
ISIC_0014812,data/processed/train_unlabeled/images/ISIC_0014812.png,
ISIC_0000515,data/processed/train_unlabeled/images/ISIC_0000515.png,
ISIC_0012690,data/processed/train_unlabeled/images/ISIC_0012690.png,
ISIC_0014337,data/processed/train_unlabeled/images/ISIC_0014337.png,
ISIC_0000448,data/processed/train_unlabeled/images/ISIC_0000448.png,
ISIC_0010183,data/processed/train_unlabeled/images/ISIC_0010183.png,
ISIC_0012278,data/processed/train_unlabeled/images/ISIC_0012278.png,
ISIC_0001184,data/processed/train_unlabeled/images/ISIC_0001184.png,
ISIC_0013342,data/processed/train_unlabeled/images/ISIC_0013342.png,
ISIC_0000529,data/processed/train_unlabeled/images/ISIC_0000529.png,
ISIC_0014862,data/processed/train_unlabeled/images/ISIC_0014862.png,
ISIC_0013908,data/processed/train_unlabeled/images/ISIC_0013908.png,
ISIC_0000034,data/processed/train_unlabeled/images/ISIC_0000034.png,
ISIC_0013765,data/processed/train_unlabeled/images/ISIC_0013765.png,
ISIC_0013425,data/processed/train_unlabeled/images/ISIC_0013425.png,
ISIC_0012721,data/processed/train_unlabeled/images/ISIC_0012721.png,
ISIC_0013329,data/processed/train_unlabeled/images/ISIC_0013329.png,
ISIC_0015419,data/processed/train_unlabeled/images/ISIC_0015419.png,
ISIC_0016014,data/processed/train_unlabeled/images/ISIC_0016014.png,
ISIC_0013517,data/processed/train_unlabeled/images/ISIC_0013517.png,
ISIC_0009969,data/processed/train_unlabeled/images/ISIC_0009969.png,
ISIC_0012837,data/processed/train_unlabeled/images/ISIC_0012837.png,
ISIC_0011347,data/processed/train_unlabeled/images/ISIC_0011347.png,
ISIC_0005548,data/processed/train_unlabeled/images/ISIC_0005548.png,
ISIC_0002489,data/processed/train_unlabeled/images/ISIC_0002489.png,
ISIC_0000379,data/processed/train_unlabeled/images/ISIC_0000379.png,
ISIC_0000263,data/processed/train_unlabeled/images/ISIC_0000263.png,
ISIC_0000376,data/processed/train_unlabeled/images/ISIC_0000376.png,
ISIC_0000121,data/processed/train_unlabeled/images/ISIC_0000121.png,
ISIC_0012246,data/processed/train_unlabeled/images/ISIC_0012246.png,
ISIC_0013184,data/processed/train_unlabeled/images/ISIC_0013184.png,
ISIC_0012151,data/processed/train_unlabeled/images/ISIC_0012151.png,
ISIC_0013664,data/processed/train_unlabeled/images/ISIC_0013664.png,
ISIC_0010267,data/processed/train_unlabeled/images/ISIC_0010267.png,
ISIC_0000287,data/processed/train_unlabeled/images/ISIC_0000287.png,
ISIC_0014696,data/processed/train_unlabeled/images/ISIC_0014696.png,
ISIC_0012520,data/processed/train_unlabeled/images/ISIC_0012520.png,
ISIC_0014581,data/processed/train_unlabeled/images/ISIC_0014581.png,
ISIC_0014473,data/processed/train_unlabeled/images/ISIC_0014473.png,
ISIC_0012879,data/processed/train_unlabeled/images/ISIC_0012879.png,
ISIC_0010262,data/processed/train_unlabeled/images/ISIC_0010262.png,
ISIC_0013166,data/processed/train_unlabeled/images/ISIC_0013166.png,
ISIC_0007796,data/processed/train_unlabeled/images/ISIC_0007796.png,
ISIC_0010059,data/processed/train_unlabeled/images/ISIC_0010059.png,
ISIC_0014092,data/processed/train_unlabeled/images/ISIC_0014092.png,
ISIC_0012770,data/processed/train_unlabeled/images/ISIC_0012770.png,
ISIC_0010192,data/processed/train_unlabeled/images/ISIC_0010192.png,
ISIC_0005666,data/processed/train_unlabeled/images/ISIC_0005666.png,
ISIC_0014619,data/processed/train_unlabeled/images/ISIC_0014619.png,
ISIC_0011398,data/processed/train_unlabeled/images/ISIC_0011398.png,
ISIC_0014567,data/processed/train_unlabeled/images/ISIC_0014567.png,
ISIC_0014968,data/processed/train_unlabeled/images/ISIC_0014968.png,
ISIC_0013733,data/processed/train_unlabeled/images/ISIC_0013733.png,
ISIC_0015037,data/processed/train_unlabeled/images/ISIC_0015037.png,
ISIC_0010238,data/processed/train_unlabeled/images/ISIC_0010238.png,
ISIC_0011112,data/processed/train_unlabeled/images/ISIC_0011112.png,
ISIC_0012143,data/processed/train_unlabeled/images/ISIC_0012143.png,
ISIC_0014222,data/processed/train_unlabeled/images/ISIC_0014222.png,
ISIC_0013946,data/processed/train_unlabeled/images/ISIC_0013946.png,
ISIC_0013084,data/processed/train_unlabeled/images/ISIC_0013084.png,
ISIC_0000110,data/processed/train_unlabeled/images/ISIC_0000110.png,
ISIC_0014187,data/processed/train_unlabeled/images/ISIC_0014187.png,
ISIC_0013518,data/processed/train_unlabeled/images/ISIC_0013518.png,
ISIC_0012710,data/processed/train_unlabeled/images/ISIC_0012710.png,
ISIC_0000299,data/processed/train_unlabeled/images/ISIC_0000299.png,
ISIC_0001852,data/processed/train_unlabeled/images/ISIC_0001852.png,
ISIC_0010554,data/processed/train_unlabeled/images/ISIC_0010554.png,
ISIC_0014331,data/processed/train_unlabeled/images/ISIC_0014331.png,
ISIC_0014637,data/processed/train_unlabeled/images/ISIC_0014637.png,
ISIC_0000200,data/processed/train_unlabeled/images/ISIC_0000200.png,
ISIC_0001133,data/processed/train_unlabeled/images/ISIC_0001133.png,
ISIC_0010248,data/processed/train_unlabeled/images/ISIC_0010248.png,
ISIC_0014683,data/processed/train_unlabeled/images/ISIC_0014683.png,
ISIC_0014554,data/processed/train_unlabeled/images/ISIC_0014554.png,
ISIC_0016030,data/processed/train_unlabeled/images/ISIC_0016030.png,
ISIC_0008785,data/processed/train_unlabeled/images/ISIC_0008785.png,
ISIC_0010368,data/processed/train_unlabeled/images/ISIC_0010368.png,
ISIC_0013695,data/processed/train_unlabeled/images/ISIC_0013695.png,
ISIC_0009188,data/processed/train_unlabeled/images/ISIC_0009188.png,
ISIC_0014715,data/processed/train_unlabeled/images/ISIC_0014715.png,
ISIC_0000339,data/processed/train_unlabeled/images/ISIC_0000339.png,
ISIC_0000155,data/processed/train_unlabeled/images/ISIC_0000155.png,
ISIC_0001299,data/processed/train_unlabeled/images/ISIC_0001299.png,
ISIC_0011227,data/processed/train_unlabeled/images/ISIC_0011227.png,
ISIC_0014286,data/processed/train_unlabeled/images/ISIC_0014286.png,
ISIC_0013836,data/processed/train_unlabeled/images/ISIC_0013836.png,
ISIC_0014652,data/processed/train_unlabeled/images/ISIC_0014652.png,
ISIC_0011110,data/processed/train_unlabeled/images/ISIC_0011110.png,
ISIC_0015614,data/processed/train_unlabeled/images/ISIC_0015614.png,
ISIC_0012147,data/processed/train_unlabeled/images/ISIC_0012147.png,
ISIC_0000505,data/processed/train_unlabeled/images/ISIC_0000505.png,
ISIC_0016052,data/processed/train_unlabeled/images/ISIC_0016052.png,
ISIC_0013434,data/processed/train_unlabeled/images/ISIC_0013434.png,
ISIC_0015945,data/processed/train_unlabeled/images/ISIC_0015945.png,
ISIC_0000278,data/processed/train_unlabeled/images/ISIC_0000278.png,
ISIC_0011139,data/processed/train_unlabeled/images/ISIC_0011139.png,
ISIC_0000532,data/processed/train_unlabeled/images/ISIC_0000532.png,
ISIC_0013525,data/processed/train_unlabeled/images/ISIC_0013525.png,
ISIC_0013288,data/processed/train_unlabeled/images/ISIC_0013288.png,
ISIC_0011207,data/processed/train_unlabeled/images/ISIC_0011207.png,
ISIC_0000413,data/processed/train_unlabeled/images/ISIC_0000413.png,
ISIC_0013340,data/processed/train_unlabeled/images/ISIC_0013340.png,
ISIC_0015175,data/processed/train_unlabeled/images/ISIC_0015175.png,
ISIC_0000032,data/processed/train_unlabeled/images/ISIC_0000032.png,
ISIC_0014438,data/processed/train_unlabeled/images/ISIC_0014438.png,
ISIC_0015113,data/processed/train_unlabeled/images/ISIC_0015113.png,
ISIC_0000542,data/processed/train_unlabeled/images/ISIC_0000542.png,
ISIC_0013651,data/processed/train_unlabeled/images/ISIC_0013651.png,
ISIC_0012735,data/processed/train_unlabeled/images/ISIC_0012735.png,
ISIC_0013816,data/processed/train_unlabeled/images/ISIC_0013816.png,
ISIC_0015251,data/processed/train_unlabeled/images/ISIC_0015251.png,
ISIC_0000173,data/processed/train_unlabeled/images/ISIC_0000173.png,
ISIC_0014850,data/processed/train_unlabeled/images/ISIC_0014850.png,
ISIC_0014708,data/processed/train_unlabeled/images/ISIC_0014708.png,
ISIC_0009875,data/processed/train_unlabeled/images/ISIC_0009875.png,
ISIC_0014720,data/processed/train_unlabeled/images/ISIC_0014720.png,
ISIC_0013813,data/processed/train_unlabeled/images/ISIC_0013813.png,
ISIC_0000387,data/processed/train_unlabeled/images/ISIC_0000387.png,
ISIC_0010558,data/processed/train_unlabeled/images/ISIC_0010558.png,
ISIC_0012671,data/processed/train_unlabeled/images/ISIC_0012671.png,
ISIC_0014941,data/processed/train_unlabeled/images/ISIC_0014941.png,
ISIC_0000527,data/processed/train_unlabeled/images/ISIC_0000527.png,
ISIC_0016072,data/processed/train_unlabeled/images/ISIC_0016072.png,
ISIC_0013346,data/processed/train_unlabeled/images/ISIC_0013346.png,
ISIC_0000421,data/processed/train_unlabeled/images/ISIC_0000421.png,
ISIC_0008403,data/processed/train_unlabeled/images/ISIC_0008403.png,
ISIC_0000229,data/processed/train_unlabeled/images/ISIC_0000229.png,
ISIC_0001449,data/processed/train_unlabeled/images/ISIC_0001449.png,
ISIC_0015526,data/processed/train_unlabeled/images/ISIC_0015526.png,
ISIC_0002673,data/processed/train_unlabeled/images/ISIC_0002673.png,
ISIC_0015167,data/processed/train_unlabeled/images/ISIC_0015167.png,
ISIC_0000533,data/processed/train_unlabeled/images/ISIC_0000533.png,
ISIC_0011329,data/processed/train_unlabeled/images/ISIC_0011329.png,
ISIC_0012469,data/processed/train_unlabeled/images/ISIC_0012469.png,
ISIC_0011349,data/processed/train_unlabeled/images/ISIC_0011349.png,
ISIC_0000061,data/processed/train_unlabeled/images/ISIC_0000061.png,
ISIC_0015256,data/processed/train_unlabeled/images/ISIC_0015256.png,
ISIC_0008600,data/processed/train_unlabeled/images/ISIC_0008600.png,
ISIC_0015313,data/processed/train_unlabeled/images/ISIC_0015313.png,
ISIC_0014542,data/processed/train_unlabeled/images/ISIC_0014542.png,
ISIC_0000220,data/processed/train_unlabeled/images/ISIC_0000220.png,
ISIC_0000254,data/processed/train_unlabeled/images/ISIC_0000254.png,
ISIC_0013079,data/processed/train_unlabeled/images/ISIC_0013079.png,
ISIC_0001286,data/processed/train_unlabeled/images/ISIC_0001286.png,
ISIC_0001212,data/processed/train_unlabeled/images/ISIC_0001212.png,
ISIC_0010465,data/processed/train_unlabeled/images/ISIC_0010465.png,
ISIC_0009881,data/processed/train_unlabeled/images/ISIC_0009881.png,
ISIC_0013360,data/processed/train_unlabeled/images/ISIC_0013360.png,
ISIC_0010336,data/processed/train_unlabeled/images/ISIC_0010336.png,
ISIC_0000366,data/processed/train_unlabeled/images/ISIC_0000366.png,
